Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,SSDSA2BZ100G3,Intel,710 Series 100GB,880,41.3,197,https://ssd.userbenchmark.com/SpeedTest/9161/INTEL-SSDSA2BZ100G3
SSD,PI240GS25SSDR,Patriot,Inferno 240GB,881,41.2,17,https://ssd.userbenchmark.com/SpeedTest/21776/Patriot-Inferno-240GB-SSD
SSD,,OCZ,AGILITY3 90GB,882,41.1,867,https://ssd.userbenchmark.com/SpeedTest/2120/OCZ-AGILITY3
SSD,,PNY,SSD2SC240G3LC709B121-460P 240GB,883,41,317,https://ssd.userbenchmark.com/SpeedTest/10292/SSD2SC240G3LC709B121-460P
SSD,,Samsung,PM830 mSATA 32GB,884,40.7,610,https://ssd.userbenchmark.com/SpeedTest/2575/SAMSUNG-SSD-PM830-mSATA-32GB
SSD,,Intel,SSDSA2VP020G2 20GB,885,40.4,25,https://ssd.userbenchmark.com/SpeedTest/12923/INTEL-SSDSA2VP020G2
SSD,,,SandForce[290900] 240GB,886,40.4,10,https://ssd.userbenchmark.com/SpeedTest/3886/SandForce-290900-
SSD,,Samsung,470 Series SSD 128GB,887,39.7,621,https://ssd.userbenchmark.com/SpeedTest/4655/SAMSUNG-470-Series-SSD
SSD,SDSSDP-128G-G25,SanDisk,SSD 128GB,888,39.6,4738,https://ssd.userbenchmark.com/SpeedTest/330/SanDisk-SDSSDP128G
SSD,,Samsung,MZ7PA128HMCD-010 128GB,889,39.4,1639,https://ssd.userbenchmark.com/SpeedTest/3873/SAMSUNG-MZ7PA128HMCD-010
SSD,,Ocz-vertex2,3.5 115GB,890,39.2,1818,https://ssd.userbenchmark.com/SpeedTest/3209/OCZ-VERTEX2-35
SSD,,Ocz-vertex2,3.5 240GB,891,39.1,90,https://ssd.userbenchmark.com/SpeedTest/5514/OCZ-VERTEX2-35
SSD,,Samsung,PM810 2.5 7mm 128GB,892,38.9,2107,https://ssd.userbenchmark.com/SpeedTest/6796/SAMSUNG-SSD-PM810-25--7mm-128GB
SSD,CSSD-F60GB2,Corsair,Force 60GB,893,38.6,1090,https://ssd.userbenchmark.com/SpeedTest/301/Corsair-CSSD-F60GB2
SSD,SSDSA2CW080G3,Intel,320 Series 80GB,894,38.5,2668,https://ssd.userbenchmark.com/SpeedTest/2723/INTEL-SSDSA2CW080G3
SSD,,OCZ,SOLID3 60GB,895,38,844,https://ssd.userbenchmark.com/SpeedTest/3568/OCZ-SOLID3
SSD,,PNY,SSD2SC240G3LC709B104-495 240GB,896,38,22,https://ssd.userbenchmark.com/SpeedTest/10642/SSD2SC240G3LC709B104-495
SSD,,Corsair,Performance3 SSD 64GB,897,38,16,https://ssd.userbenchmark.com/SpeedTest/5387/Corsair-Performance3-SSD
SSD,,Samsung,MZMPC032HBCD-000L1 32GB,898,37.9,474,https://ssd.userbenchmark.com/SpeedTest/1737/SAMSUNG-MZMPC032HBCD-000L1
SSD,,,FM-25S2S-120GBP2 120GB,899,37.7,245,https://ssd.userbenchmark.com/SpeedTest/3396/FM-25S2S-120GBP2
SSD,,Adata,S510 60GB,900,37.6,333,https://ssd.userbenchmark.com/SpeedTest/5619/ADATA-SSD-S510-60GB
SSD,,Samsung,PM81 128GB,901,37.6,47,https://ssd.userbenchmark.com/SpeedTest/1277/SAMSUNG-SSD-PM81
SSD,,Kingston,SVP100S2128G 128GB,902,37.6,417,https://ssd.userbenchmark.com/SpeedTest/2509/KINGSTON-SVP100S2128G
SSD,,Crucial,MTFDBAK128MAG-1G1 128GB,903,37.4,655,https://ssd.userbenchmark.com/SpeedTest/1244/MTFDBAK128MAG-1G1
SSD,,OCZ,VERTEX2 60GB,904,37.4,3338,https://ssd.userbenchmark.com/SpeedTest/1338/OCZ-VERTEX2
SSD,SVP200S390G,Kingston,SSDNow V+200 Series 90GB,905,37.2,449,https://ssd.userbenchmark.com/SpeedTest/3742/KINGSTON-SVP200S390G
SSD,,Apple,TS256C 251GB,906,37.1,363,https://ssd.userbenchmark.com/SpeedTest/1701/APPLE-SSD-TS256C
SSD,,Kingston,SVP100S264G 64GB,907,37,214,https://ssd.userbenchmark.com/SpeedTest/3007/KINGSTON-SVP100S264G
SSD,SDSSDP-064G-G25,SanDisk,SSD 64GB,908,36.8,2209,https://ssd.userbenchmark.com/SpeedTest/1471/SanDisk-SDSSDP064G
SSD,SSDMCEAC030B301,Intel,525 Series mSATA 30GB,909,36.5,39,https://ssd.userbenchmark.com/SpeedTest/1644/INTEL-SSDMCEAC030B3
SSD,,,FM-25S2S-60GBP2 60GB,910,36.4,145,https://ssd.userbenchmark.com/SpeedTest/6020/FM-25S2S-60GBP2
SSD,SDSA6GM-128G-1122,SanDisk,U110 128GB,911,36.4,743,https://ssd.userbenchmark.com/SpeedTest/11039/SanDisk-SSD-U110-128GB
SSD,,Toshiba,THNS512GG8BBAA 512GB,912,36.2,64,https://ssd.userbenchmark.com/SpeedTest/5630/TOSHIBA-THNS512GG8BBAA
SSD,,PNY,SSD2SC120G3LC709B121-460P 120GB,913,36,435,https://ssd.userbenchmark.com/SpeedTest/9690/SSD2SC120G3LC709B121-460P
SSD,PP60GS25SSDR,Patriot,Pyro 60GB,914,35.9,471,https://ssd.userbenchmark.com/SpeedTest/3406/Patriot-Pyro
SSD,,Sandisk,U100 256GB,915,35.9,308,https://ssd.userbenchmark.com/SpeedTest/6688/SanDisk-SSD-U100-256GB
SSD,,Team,XS2 SSD 60GB,916,35.7,38,https://ssd.userbenchmark.com/SpeedTest/9202/TEAM-XS2-SSD
SSD,SDSSDH120GG25,SanDisk,Ultra 120GB,917,35.7,409,https://ssd.userbenchmark.com/SpeedTest/2141/SanDisk-SDSSDH120GG25
SSD,,Corsair,CSSD-V128GB2 128GB,918,35.6,166,https://ssd.userbenchmark.com/SpeedTest/6077/Corsair-CSSD-V128GB2
SSD,SSDSA2M160G2GC,Intel,X25-M 160GB,919,35.5,4905,https://ssd.userbenchmark.com/SpeedTest/2803/INTEL-SSDSA2M160G2GC
SSD,CSSD-F480GB3-BK,Corsair,Force 3 480GB,920,35.4,129,https://ssd.userbenchmark.com/SpeedTest/16050/Corsair-Force-3-SSD
SSD,,Sandisk,U100 128GB,921,35.3,1462,https://ssd.userbenchmark.com/SpeedTest/2827/SanDisk-SSD-U100-128GB
SSD,MKNSSDCL60GB-DX,Mushkin,Callisto Deluxe 60GB,922,35.2,182,https://ssd.userbenchmark.com/SpeedTest/9311/Mushkin-MKNSSDCL60GB-DX
SSD,,OCZ,AGILITY2 115GB,923,35.2,163,https://ssd.userbenchmark.com/SpeedTest/4561/OCZ-AGILITY2
SSD,,,CRUCIAL-CT28M225 128GB,924,35.1,10,https://ssd.userbenchmark.com/SpeedTest/6964/CRUCIAL-CT28M225
SSD,SSDSA2M120G2GC,Intel,X25-M 120GB,925,34.9,1218,https://ssd.userbenchmark.com/SpeedTest/993/INTEL-SSDSA2M120G2GC
SSD,,Sandisk,U100 252GB,926,34.9,131,https://ssd.userbenchmark.com/SpeedTest/7207/SanDisk-SSD-U100-252GB
SSD,,Sandisk,U100 64GB,927,34.9,281,https://ssd.userbenchmark.com/SpeedTest/1019/SanDisk-SSD-U100-64GB
SSD,,Sandisk,SC032G 32GB,928,34.8,455,https://ssd.userbenchmark.com/SpeedTest/9220/SanDisk-SDSSDRC032G
SSD,CSSD-F115GB2,Corsair,Force 115GB,929,34.5,167,https://ssd.userbenchmark.com/SpeedTest/455/Corsair-CSSD-F115GB2-A
SSD,PI100GS25SSDR,Patriot,Inferno 100GB,930,34.4,12,https://ssd.userbenchmark.com/SpeedTest/22519/Patriot-Inferno-100GB-SSD
SSD,SSDSA2M080G2GC,Intel,X25-M 80GB,931,34.3,8326,https://ssd.userbenchmark.com/SpeedTest/1145/INTEL-SSDSA2M080G2GC
SSD,,OCZ,VERTEX2 100GB,932,34.1,500,https://ssd.userbenchmark.com/SpeedTest/2400/OCZ-VERTEX2
SSD,PI60GS25SSDR,Patriot,Inferno 60GB,933,34,108,https://ssd.userbenchmark.com/SpeedTest/2811/Patriot-Inferno-60GB-SSD
SSD,,OCZ,AGILITY3 480GB,934,33.9,526,https://ssd.userbenchmark.com/SpeedTest/5217/OCZ-AGILITY3
SSD,,Ocz-vertex2,3.5 180GB,935,33.9,97,https://ssd.userbenchmark.com/SpeedTest/2608/OCZ-VERTEX2-35
SSD,,Samsung,PM810 mSATA 128GB,936,33.6,252,https://ssd.userbenchmark.com/SpeedTest/10016/SAMSUNG-SSD-PM810-mSATA-128GB
SSD,,OCZ,VERTEX2 160GB,937,33.3,76,https://ssd.userbenchmark.com/SpeedTest/8902/OCZ-VERTEX2
SSD,,Sandisk,U100 124GB,938,32.8,185,https://ssd.userbenchmark.com/SpeedTest/6235/SanDisk-SSD-U100-124GB
SSD,CSSD-F40GB2,Corsair,Force 40GB,939,32.7,255,https://ssd.userbenchmark.com/SpeedTest/7389/Corsair-CSSD-F40GB2-A
SSD,,Samsung,470 Series SSD 64GB,940,32.6,597,https://ssd.userbenchmark.com/SpeedTest/7582/SAMSUNG-470-Series-SSD
SSD,SNVP325S264GB,Kingston,SSDNow V+ Series 64GB,941,32.5,426,https://ssd.userbenchmark.com/SpeedTest/2589/KINGSTON-SNVP325S264GB
SSD,SNV325S2,Kingston,SSDNow V+ Series 128GB,942,32.4,504,https://ssd.userbenchmark.com/SpeedTest/7304/KINGSTON-SNV325S2
SSD,,Toshiba,THNS064GG2BNAA 64GB,943,31.9,31,https://ssd.userbenchmark.com/SpeedTest/6726/TOSHIBA-THNS064GG2BNAA
SSD,,Samsung,MZMPA128HMFU-000H1 128GB,944,31.8,636,https://ssd.userbenchmark.com/SpeedTest/4995/SAMSUNG-MZMPA128HMFU-000H1
SSD,,Ocz-vertex2,3.5 90GB,945,31.8,477,https://ssd.userbenchmark.com/SpeedTest/2397/OCZ-VERTEX2-35
SSD,,Intel,SSDSA2CT040G3 40GB,946,31.8,1033,https://ssd.userbenchmark.com/SpeedTest/5899/INTEL-SSDSA2CT040G3
SSD,,OCZ,VERTEX2 50GB,947,31.7,217,https://ssd.userbenchmark.com/SpeedTest/3237/OCZ-VERTEX2
SSD,,Corsair,CSSD-F80GBP2 90GB,948,31.5,109,https://ssd.userbenchmark.com/SpeedTest/7896/Corsair-CSSD-F80GBP2
SSD,,Sandisk,U100 SMG2 126GB,949,31.5,227,https://ssd.userbenchmark.com/SpeedTest/2375/SanDisk-SSD-U100-SMG2
SSD,,Toshiba,THNS128GG4BBAA 128GB,950,31.3,295,https://ssd.userbenchmark.com/SpeedTest/3481/TOSHIBA-THNS128GG4BBAA
SSD,SV200S3128G,Kingston,SSDNow V Series 128GB,951,31.2,101,https://ssd.userbenchmark.com/SpeedTest/2473/KINGSTON-SV200S3128G
SSD,,OCZ,VERTEX PLUS 120GB,952,30.8,602,https://ssd.userbenchmark.com/SpeedTest/5805/OCZ-VERTEX-PLUS
SSD,,OCZ,VERTEX 128GB,953,30.7,354,https://ssd.userbenchmark.com/SpeedTest/2560/OCZ-VERTEX
SSD,,Sandisk,U110 24GB,954,30.6,3,https://ssd.userbenchmark.com/SpeedTest/11223/SanDisk-SSD-U110-24GB
SSD,NOC-MSATA-60G,OCZ,Nocti Series mSATA 60GB,955,30.6,41,https://ssd.userbenchmark.com/SpeedTest/4546/OCZ-NOCTI
SSD,,Sandisk,U100 24GB,956,30.4,846,https://ssd.userbenchmark.com/SpeedTest/3926/SanDisk-SSD-U100-24GB
SSD,,OCZ,VERTEX-PLUS 120GB,957,30.2,211,https://ssd.userbenchmark.com/SpeedTest/4685/OCZ-VERTEX-PLUS
SSD,SSDSA1M160G2HP,Intel,X18-M 160GB,958,30,337,https://ssd.userbenchmark.com/SpeedTest/3864/INTEL-SSDSA1M160G2HP
SSD,,Samsung,MZMPA064HMDR-000 64GB,959,29.7,22,https://ssd.userbenchmark.com/SpeedTest/5090/SAMSUNG-MZMPA064HMDR-000
SSD,SSDSA2M040G2GC,Intel,X25-M 40GB,960,29.5,1294,https://ssd.userbenchmark.com/SpeedTest/5085/INTEL-SSDSA2M040G2GC
SSD,,Patriot,Torqx 2 64GB SSD,961,29.1,232,https://ssd.userbenchmark.com/SpeedTest/5143/Patriot-Torqx-2-64GB-SSD
SSD,CSSD-V60GB2A,Corsair,Nova 2 60GB,962,28.7,106,https://ssd.userbenchmark.com/SpeedTest/8360/Corsair-Nova-2-SSD
SSD,,Toshiba,THNS128GG4BAAA-NonFDE 128GB,963,28.2,271,https://ssd.userbenchmark.com/SpeedTest/5893/TOSHIBA-THNS128GG4BAAA-NonFDE
SSD,SV200S364G,Kingston,SSDNow V Series 64GB,964,28.1,867,https://ssd.userbenchmark.com/SpeedTest/3816/KINGSTON-SV200S364G
SSD,,Corsair,CSSD-V64GB2 64GB,965,28,147,https://ssd.userbenchmark.com/SpeedTest/5429/Corsair-CSSD-V64GB2
SSD,,Toshiba,THNSNW128GMCP 128GB,966,27.7,75,https://ssd.userbenchmark.com/SpeedTest/5430/Toshiba-THNSNW128GMCP
SSD,,OCZ,VERTEX2 80GB,967,27.5,172,https://ssd.userbenchmark.com/SpeedTest/4175/OCZ-VERTEX2
SSD,,Sandisk,i100 24GB,968,27.4,642,https://ssd.userbenchmark.com/SpeedTest/2946/SanDisk-SSD-i100-24GB
SSD,,OCZ,AGILITY3 360GB,969,27.3,146,https://ssd.userbenchmark.com/SpeedTest/3757/OCZ-AGILITY3
SSD,V4-CT256V4SSD2,Crucial,V4 256GB,970,27,172,https://ssd.userbenchmark.com/SpeedTest/4100/V4-CT256V4SSD2
SSD,,Patriot,Torqx 2 32GB SSD,971,26.9,127,https://ssd.userbenchmark.com/SpeedTest/4330/Patriot-Torqx-2-32GB-SSD
SSD,,OCZ,VERTEX-TURBO 32GB,972,26.7,48,https://ssd.userbenchmark.com/SpeedTest/10536/OCZ-VERTEX-TURBO
SSD,NOC-MSATA-120G,OCZ,Nocti Series mSATA 120GB,973,26.6,137,https://ssd.userbenchmark.com/SpeedTest/2316/OCZ-NOCTI
SSD,V4-CT128V4SSD2,Crucial,V4 128GB,974,26.6,166,https://ssd.userbenchmark.com/SpeedTest/5400/V4-CT128V4SSD2
SSD,,Samsung,MMDOE56G5MXP-0VB 256GB,975,26.5,97,https://ssd.userbenchmark.com/SpeedTest/2430/SAMSUNG-MMDOE56G5MXP-0VB
SSD,,Samsung,MZMPA032HMCD-000 32GB,976,26.2,13,https://ssd.userbenchmark.com/SpeedTest/13406/SAMSUNG-MZMPA032HMCD-000
SSD,,Corsair,CMFSSD-64GBG2D 64GB,977,25.7,179,https://ssd.userbenchmark.com/SpeedTest/1848/CORSAIR-CMFSSD-64GBG2D
SSD,,Corsair,CMFSSD-256GBG2D 256GB,978,25.3,122,https://ssd.userbenchmark.com/SpeedTest/4873/CORSAIR-CMFSSD-256GBG2D
SSD,,OCZ,SUMMIT 128GB,979,25.3,45,https://ssd.userbenchmark.com/SpeedTest/4737/OCZ-SUMMIT
SSD,,OCZ,VERTEX-PLUS 60GB,980,25.1,582,https://ssd.userbenchmark.com/SpeedTest/5101/OCZ-VERTEX-PLUS
SSD,,OCZ,NOCTI 30GB,981,24.9,59,https://ssd.userbenchmark.com/SpeedTest/6687/OCZ-NOCTI
SSD,,OCZ,VERTEX 64GB,982,24.8,430,https://ssd.userbenchmark.com/SpeedTest/2798/OCZ-VERTEX
SSD,SV200S3256G,Kingston,SSDNow V Series 256GB,983,24.7,526,https://ssd.userbenchmark.com/SpeedTest/110/KINGSTON-SV200S3256G
SSD,,OCZ,PETROL 64GB,984,24.7,36,https://ssd.userbenchmark.com/SpeedTest/9027/OCZ-PETROL
SSD,CSSD-V30GB2A,Corsair,Nova 2 30GB,985,24.2,92,https://ssd.userbenchmark.com/SpeedTest/15718/Corsair-Nova-2-SSD
SSD,,Samsung,PM800 Series 2.5 256GB,986,24.1,718,https://ssd.userbenchmark.com/SpeedTest/5330/SAMSUNG-SSD-PM800-Series-25--256GB
SSD,,,CSSD-V60GB2 60GB,987,23.8,126,https://ssd.userbenchmark.com/SpeedTest/2886/CSSD-V60GB2
SSD,,Samsung,PM800 2.5 128GB,988,23.5,747,https://ssd.userbenchmark.com/SpeedTest/4482/SAMSUNG-SSD-PM800-25--128GB
SSD,,Samsung,MZMPA024HMCD-000L1 24GB,989,23.4,115,https://ssd.userbenchmark.com/SpeedTest/12709/SAMSUNG-MZMPA024HMCD-000L1
SSD,,Samsung,PB22-JS3 FDE 2.5 128GB,990,23.3,640,https://ssd.userbenchmark.com/SpeedTest/4180/SAMSUNG-SSD-PB22-JS3-FDE-25--128GB
SSD,,Samsung,PB22-JS3 FDE 2.5 256GB,991,23.2,168,https://ssd.userbenchmark.com/SpeedTest/4863/SAMSUNG-SSD-PB22-JS3-FDE-25--256GB
SSD,,Sandisk,U100 16GB,992,22.7,307,https://ssd.userbenchmark.com/SpeedTest/9035/SanDisk-SSD-U100-16GB
SSD,,Kingston,SV100S2128G 128GB,993,22.6,825,https://ssd.userbenchmark.com/SpeedTest/2099/KINGSTON-SV100S2128G
SSD,,Corsair,CSSD-V32GB2 32GB,994,22.6,92,https://ssd.userbenchmark.com/SpeedTest/13318/Corsair-CSSD-V32GB2
SSD,,Kingston,SMS100S232G 32GB,995,22.5,25,https://ssd.userbenchmark.com/SpeedTest/7090/KINGSTON-SMS100S232G
SSD,,Kingston,SV100S2 256GB,996,22.2,102,https://ssd.userbenchmark.com/SpeedTest/3014/KINGSTON-SV100S2
SSD,,Samsung,PM800 TH 64GB,997,22.1,281,https://ssd.userbenchmark.com/SpeedTest/7563/SAMSUNG-SSD-PM800-TH-64GB
SSD,,Samsung,MMCRE28G8MXP-0VBL1 128GB,998,21.7,412,https://ssd.userbenchmark.com/SpeedTest/3630/SAMSUNG-MMCRE28G8MXP-0VBL1
SSD,,Sandisk,i100 16GB,999,21.5,120,https://ssd.userbenchmark.com/SpeedTest/6521/SanDisk-SSD-i100-16GB
SSD,,Corsair,CMFSSD-128D1 128GB,1000,21.1,51,https://ssd.userbenchmark.com/SpeedTest/1549/Corsair-CMFSSD-128D1
SSD,,Kingston,SV100S264G 64GB,1001,20.9,1319,https://ssd.userbenchmark.com/SpeedTest/5192/KINGSTON-SV100S264G
SSD,SNV425S2128GB,Kingston,SSDNow SNV Series 128GB,1002,20.5,790,https://ssd.userbenchmark.com/SpeedTest/3487/KINGSTON-SNV425S2128GB
SSD,,Transcend,TS128GSSD25S-M 128GB,1003,19.9,231,https://ssd.userbenchmark.com/SpeedTest/5489/TS128GSSD25S-M
SSD,,Samsung,PM800 mSATA 64GB,1004,19.4,6,https://ssd.userbenchmark.com/SpeedTest/9744/SAMSUNG-SSD-PM800-mSATA
SSD,,Samsung,MCG8GC 63GB,1005,18.7,390,https://ssd.userbenchmark.com/SpeedTest/2089/Samsung-MCG8GC
SSD,,Samsung,MBG4GC 31GB,1006,18.4,462,https://ssd.userbenchmark.com/SpeedTest/6544/Samsung-MBG4GC
SSD,,Transcend,TS64GSSD25S-M 64GB,1007,18.2,105,https://ssd.userbenchmark.com/SpeedTest/5160/TS64GSSD25S-M
SSD,SNV425S264GB,Kingston,SSDNow SNV Series 64GB,1008,18.1,1126,https://ssd.userbenchmark.com/SpeedTest/2043/KINGSTON-SNV425S264GB
SSD,,Patriot,Warp V2 64GB SSD,1009,17.5,7,https://ssd.userbenchmark.com/SpeedTest/11678/Patriot-Warp-V2-64GB-SSD
SSD,,Toshiba,THNSNB128GMCJ 128GB,1010,16,389,https://ssd.userbenchmark.com/SpeedTest/3691/TOSHIBA-THNSNB128GMCJ
SSD,,Samsung,RBX Series 128GB M,1011,15.6,228,https://ssd.userbenchmark.com/SpeedTest/6409/SAMSUNG-SSD-RBX-Series-128GB-M
SSD,,Samsung,MMCQE28G8MUP-0VA 128GB,1012,14.1,113,https://ssd.userbenchmark.com/SpeedTest/6149/SAMSUNG-MMCQE28G8MUP-0VA
SSD,,Sandisk,iSSD P4 8GB,1013,12.9,201,https://ssd.userbenchmark.com/SpeedTest/3309/SanDisk-iSSD-P4-8GB
SSD,,,OS 500GB,1014,10.7,5,https://ssd.userbenchmark.com/SpeedTest/12673/OS
SSD,,Toshiba,THNS128GE8BBDC 128GB,1015,8.88,48,https://ssd.userbenchmark.com/SpeedTest/6170/TOSHIBA-THNS128GE8BBDC
SSD,,,HTS545050A7E380 500GB,1016,8.86,139,https://ssd.userbenchmark.com/SpeedTest/7371/HTS545050A7E380
